username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
fahim74o86925,06-10-2016 15:52,0,0,"@Username__xD @Sab_se_Naik Hi U GOODMORNING, Aap achi hokhubsoret holookslovinglover also@faeemkn hot from Europe Follower friend.",,@Username__xD @Sab_se_Naik @faeemkn,,7.84E+17,https://twitter.com/fahim74o86925/status/783975594769969152
stclfood11,06-10-2016 01:58,0,0,@_AshutoshPatel @Harshji23 no sane BJP follower iscsaying that. It is self declared by aap holes,,@_AshutoshPatel @Harshji23,,7.84E+17,https://twitter.com/stclfood11/status/783765753724108802
RajdeepNastik,05-10-2016 22:11,0,0,@nationlist123 i just like good work done by aap in delhi i am not blind follower of aap .,,@nationlist123,,7.84E+17,https://twitter.com/RajdeepNastik/status/783708769515479041
rsverma96,05-10-2016 20:53,0,0,"@SriSri Mera manna hai guruji sakshat ishwar hai lekin unke kuch follower itne bade beimaan kyu ho jate hai, aap unki asshudiyon ko dur kare",,@SriSri,,7.84E+17,https://twitter.com/rsverma96/status/783688999348998144
bhide_rahul,05-10-2016 18:11,0,0,"@ArvindKejriwal , I am a follower of AAP but, I believe you made this statements to politicize, accept it, do not try to cover up!",,@ArvindKejriwal,,7.84E+17,https://twitter.com/bhide_rahul/status/783648277153579008
FactualPartisan,05-10-2016 14:32,0,0,"@Mariee_Buzz LOL, yay bhi ilzam hay, aap kay leader kay terhan, baghair kisi saboot kay, that shows you are blind follower",,@Mariee_Buzz,,7.84E+17,https://twitter.com/FactualPartisan/status/783593308693987329
GeoNews_Line,05-10-2016 12:22,0,0,"*NOTE* All Follower 's ko Apeal,K GeoNews_Line Service Per 24Hrs Aap Question Show. Name K 7 Zilla K 7 Taleem k 7 SMS 140 Charctr 03119063673",,,,7.84E+17,https://twitter.com/GeoNews_Line/status/783560405553668096
FM_101_PK,05-10-2016 12:04,0,0,Dear Follower Humara Maksad Hy Taza Taren News Malumat Nice_Info ISLamice_Info Sb Ap Tk Pohnchain Agr Aap Humen Bhejen Ye Number 03151381124,,,,7.84E+17,https://twitter.com/FM_101_PK/status/783555988284706816
MayankMawar,05-10-2016 12:04,0,0,"@AAPVind @bhakt_ka_papa @LambaAlka desh ki army per bharosa nahi hein, aur apne aap ko buddha ka follower keh raha hein, dogle..",,@AAPVind @bhakt_ka_papa @LambaAlka,,7.84E+17,https://twitter.com/MayankMawar/status/783555826229346304
kpankh,05-10-2016 11:48,0,0,@NazishBilgrami I know u r a blind follower of AAP party... So plz dekhiye uske baad sochiye phir vichar rakhiye.. https:// twitter.com/NazishBilgrami /status/783548802787663872 …,,@NazishBilgrami,,7.84E+17,https://twitter.com/kpankh/status/783551971286323200
krishnarktripa1,05-10-2016 10:25,0,0,"@msisodia tweet karane ke bad aap log sab reply ko dekhto ho ya aise tweet kardete ho, I was a follower of ur party, it is my foolness",,@msisodia,,7.84E+17,https://twitter.com/krishnarktripa1/status/783531106406662146
Rakeshbhaati,05-10-2016 09:29,0,0,"aur sir @sanjaynirupam BJP ka koi follower bi kuch keh de tow aap log Modi ji ko jab dene ko kehte hai, 1/2 @agrawalankit568",,@sanjaynirupam @agrawalankit568,,7.84E+17,https://twitter.com/Rakeshbhaati/status/783517014157557760
Amit_Patel_Sarn,05-10-2016 08:41,0,0,@ArvindKejriwal ऐसे देशद्रोही कमीने और दलाल को भारत से निकाल देना चाहिए || यह बहोत दुःख की बात है की मैं एक AAP follo,,@ArvindKejriwal,,7.84E+17,https://twitter.com/Amit_Patel_Sarn/status/783504887774601217
MintuSee,05-10-2016 07:49,0,0,#SurgicalStrikesAgainstPak was really good. It's made us clear who is Pak follower ? #SanjayNirupam #aap should ask Pakistan for citizenship,,,#SurgicalStrikesAgainstPak #SanjayNirupam #aap,7.83E+17,https://twitter.com/MintuSee/status/783491809758420992
sudsanj,05-10-2016 06:14,0,0,"@mahanteshneel not really. One of my colleague (very kind, humble, aware) is almost blind follower of AK & AAP .",,@mahanteshneel,,7.83E+17,https://twitter.com/sudsanj/status/783467946815332353
anilusingh,04-10-2016 19:29,0,0,"@ZubinaAhmad Zubi. I noticed that when you say against #aap n congis paap, my follower list becomes half. Hope it is not their scam.",,@ZubinaAhmad,#aap,7.83E+17,https://twitter.com/anilusingh/status/783305551421722625
ekta_rao,04-10-2016 18:46,0,1,@SatishKPahal Lgta h mitr ajkl aap bs twitr p follower update krne aate h,,@SatishKPahal,,7.83E+17,https://twitter.com/ekta_rao/status/783294602363097088
vicky85gks,04-10-2016 16:10,0,0,"@khushi3424 madam BJP ke follower ek no. ke harami hain. but ye @ArvindKejriwal aur AAP wale unke bhi baap hain haramipan me, chup hi raho",,@khushi3424 @ArvindKejriwal,,7.83E+17,https://twitter.com/vicky85gks/status/783255522346663936
iemanna,04-10-2016 11:43,0,0,@RamMadhavFC Qstn 2 all Aap follower what diference btwn kejriwal and pakistan they still follow such traitor,,@RamMadhavFC,,7.83E+17,https://twitter.com/iemanna/status/783188304522989568
parthgadacr7,04-10-2016 00:24,0,1,@Iammeetrehal @MTVIndia Bhai aap already itne calm ho aap hamesha se hi non-violence follower hi lagte ho !!,,@Iammeetrehal @MTVIndia,,7.83E+17,https://twitter.com/parthgadacr7/status/783017305751957504
RoflGandhi_,03-10-2016 23:05,29,129,"Sir aap mere naye follower lagte ho, iske alawa mujhe kuch aata hi nahi https:// twitter.com/Zugzwang_20/st atus/782997150602973184 …",,,,7.83E+17,https://twitter.com/RoflGandhi_/status/782997559379791873
CactusIggs,03-10-2016 22:23,0,0,@9gag @h3mlock_ @rabbiaazam main you bus aap ko follower barhanay ki tip de raha tha .............,,@9gag @h3mlock_ @rabbiaazam,,7.83E+17,https://twitter.com/CactusIggs/status/782987001138188288
RashkeQamar,03-10-2016 20:17,3,0,#SaveNabeel Apne aap ko musalman kahte ho? Pyaare nabi Muhammad (SAW) ka follower kahte ho? Doob marro sab ke sab doob marro! pic.twitter.com/v0RLdb9cuw,,,#SaveNabeel,7.83E+17,https://twitter.com/RashkeQamar/status/782955169092894720
FM_101_PK,03-10-2016 16:42,0,0,Dear Follower Humara Maksad Hy Taza Taren News Malumat Nice_Info ISLamice_Info Sb Ap Tk Pohnchain Agr Aap Humen Bhejen Ye Number 03151381124,,,,7.83E+17,https://twitter.com/FM_101_PK/status/782901121979387905
iamAyaz17,03-10-2016 14:40,0,1,@Princess_Tanu_ Main Bilkul Theek Aap Kaisi Ho Ma'am. Aur Bari Sayani hogayi hain aap 500 se seedhe 800 follower jama kar liye ;),,@Princess_Tanu_,,7.83E+17,https://twitter.com/iamAyaz17/status/782870425760071680
RiskyRajiv,03-10-2016 13:33,0,0,@TarekFatah @Rupesh_Malu no wonder he is AAP follower where theirs nerve reponsible for thinking naturaly has dried up. In fact ppl 1/2,,@TarekFatah @Rupesh_Malu,,7.83E+17,https://twitter.com/RiskyRajiv/status/782853665258254336
mandeepinsan5,03-10-2016 08:41,1,1,@Gurmeetramrahim #4DaysToLionHeart Duniya Mein Ek Aap Hi Ho Jo Apne Har Follower Ka Ek Bache Ki Tarha Deyan Rakhte Hoo.... U R True Saint,,@Gurmeetramrahim,#4DaysToLionHeart,7.83E+17,https://twitter.com/mandeepinsan5/status/782780205811269632
fahim74o86925,03-10-2016 03:32,0,0,"@BALASAIYED2 @saspmd @ridam_adhikari Kiya Bolien Aap , nahisamja Mai,Aapitne khubsoret kiun hain,mujepasand Ayen@faeemknfrom Europe follower .",,@BALASAIYED2 @saspmd @ridam_adhikari @faeemknfrom,,7.83E+17,https://twitter.com/fahim74o86925/status/782702445243883520
uchchhas2,02-10-2016 22:45,0,1,Aaj Tak Aapke Tweet ka Follower tha Sir. But Aap ka Adalat mein apke Baatein sunkar Aaj Insaan Taarek Fateh ka fan ho gaya @TarekFatah,,@TarekFatah,,7.83E+17,https://twitter.com/uchchhas2/status/782629999215976448
daniyalahmed24,02-10-2016 21:59,0,1,@VogueNinja na tweet apki.. Na Aap meri follower ..na mein aap ka follower phir kyoun latak rhy ho...,,@VogueNinja,,7.83E+17,https://twitter.com/daniyalahmed24/status/782618513567543297
Dineshgawande31,02-10-2016 21:34,0,0,@sssingh21 @ArvindKejriwal @AnkitLal @BDUTT Aap se nahi hoga. Aap ko aaj me bad koi follower hi nahi rahega.,,@sssingh21 @ArvindKejriwal @AnkitLal @BDUTT,,7.83E+17,https://twitter.com/Dineshgawande31/status/782612148035973121
ammies99,02-10-2016 16:28,0,0,"@TarekFatah . sir indian, pakistani, bangladesh, british, morrocco, baloch, american har ek ke follower main aap ho. ban ki moon ke bad aap pic.twitter.com/9Ido48YKNq",,@TarekFatah,,7.83E+17,https://twitter.com/ammies99/status/782535295019253761
NrapendraSing13,02-10-2016 14:31,35,9,@UPCM_ Follower अखलेश भैया दुबारा सरकार बनाने के मूड में नहीं हो क्या । #btc2013 Ko bus 30000 vacancy nahi de pa rahe aap,,@UPCM_,#btc2013,7.83E+17,https://twitter.com/NrapendraSing13/status/782505673028403200
GabbarS80461561,02-10-2016 11:52,0,0,Anthor 100% Shit exist into aap follower mind. There mind dividedation as following 1- 20 % for modi abuse (1/n) https:// twitter.com/dillidurast/st atus/782456161626755072 …,,,,7.82E+17,https://twitter.com/GabbarS80461561/status/782465648102297601
Aap_ka_AK,02-10-2016 11:33,0,0,RT MrsGandhi: lakshana7 NONE!!! I am a Godse follower !! brownbrumby,,,,7.82E+17,https://twitter.com/Aap_ka_AK/status/782460908706619392
amaan610,02-10-2016 09:14,0,0,"@Aman__Modi Ya , its sudhir chaudhary certified patriot , Sir,trick achchi hai, Isse bhi aap k follower badhenge, Follow & get certificate",,@Aman__Modi,,7.82E+17,https://twitter.com/amaan610/status/782425961690259456
FM_101_PK,02-10-2016 09:12,0,0,Dear Follower Humara Maksad Hy Taza Taren News Malumat Nice_Info ISLamice_Info Sb Ap Tk Pohnchain Agr Aap Humen Bhejen Ye Number 03151381124,,,,7.82E+17,https://twitter.com/FM_101_PK/status/782425517479890944
fahim74o86925,02-10-2016 02:44,0,0,"@Spahirre ask Aap so itne naraz kiun hain,apko kise ne khush nahi kiya@faeemkn from Europe sexy, Follower friend.",,@Spahirre @faeemkn,,7.82E+17,https://twitter.com/fahim74o86925/status/782327863701807104
tomnjerrytwo,01-10-2016 22:54,1,1,Hum jaisa kahi aap ko follower na milega...,,,,7.82E+17,https://twitter.com/tomnjerrytwo/status/782270004288946176
wasima4u,01-10-2016 20:06,0,0,#follow and #retweet Former AAP Convener Sucha Singh Chhotepur Floats New Political Party: More... http:// bit.ly/2dfLTHH #follower #rt,,,#follow #retweet #follower #rt,7.82E+17,https://twitter.com/wasima4u/status/782227796248506368
Sapna4lovely,01-10-2016 20:06,0,0,#follow and #retweet Former AAP Convener Sucha Singh Chhotepur Floats New Political Party: More... http:// bit.ly/2dfLTHH #follower #rt,,,#follow #retweet #follower #rt,7.82E+17,https://twitter.com/Sapna4lovely/status/782227756914401281
dhaara91,01-10-2016 20:06,0,0,#follow and #retweet Former AAP Convener Sucha Singh Chhotepur Floats New Political Party: More... http:// bit.ly/2dfLTHH #follower #rt,,,#follow #retweet #follower #rt,7.82E+17,https://twitter.com/dhaara91/status/782227754603327488
jyotsanaba,01-10-2016 20:06,0,0,#follow and #retweet Former AAP Convener Sucha Singh Chhotepur Floats New Political Party: More... http:// bit.ly/2dfLTHH #follower #rt,,,#follow #retweet #follower #rt,7.82E+17,https://twitter.com/jyotsanaba/status/782227749247127553
Beingturab,01-10-2016 19:40,0,0,"@BDUTT Ek chaiwale k follower se aap iske siva ummid b kya karogi,..u r bravo .our blessing .n moral support ia with u",,@BDUTT,,7.82E+17,https://twitter.com/Beingturab/status/782221204941737984
itx_minal,01-10-2016 18:44,0,1,@WaseemBadami @Kashifabbasiary @Salman_ARY selfie aap ne to peeche b Helmet pehna hua ha Kia bat ha aap ko dar lg rha tha ya rule follower,,@WaseemBadami @Kashifabbasiary @Salman_ARY,,7.82E+17,https://twitter.com/itx_minal/status/782207085769523200
pareshcd,01-10-2016 15:44,0,1,@ArvindKejriwal @BDUTT AAP ka hi koi follower hoga,,@ArvindKejriwal @BDUTT,,7.82E+17,https://twitter.com/pareshcd/status/782161828298186753
MudassarAmin76,01-10-2016 15:20,1,3,Abid Sher Ali ki Zuban k baray mein kya khayaal hey? Aap bhi tau os ki follower hein? https:// twitter.com/ambrinmaria/st atus/782150397666263040 …,,,,7.82E+17,https://twitter.com/MudassarAmin76/status/782155775984672768
vinaysakure,01-10-2016 07:52,0,0,Your @niraj_bhaai language shows your IQ.... it is suitable to be AAP follower ... @adgpi,,@niraj_bhaai @adgpi,,7.82E+17,https://twitter.com/vinaysakure/status/782042963245404160
wasima4u,01-10-2016 06:04,0,0,"#follow and #retweet AAP Lawmaker Sarita Singh Receives Threat Calls, Files Complaint: AAP MLA ... http:// bit.ly/2dCy6ua #follower #rt",,,#follow #retweet #follower #rt,7.82E+17,https://twitter.com/wasima4u/status/782015858965114888
Sapna4lovely,01-10-2016 06:04,0,1,"#follow and #retweet AAP Lawmaker Sarita Singh Receives Threat Calls, Files Complaint: AAP MLA ... http:// bit.ly/2dCy6ua #follower #rt",,,#follow #retweet #follower #rt,7.82E+17,https://twitter.com/Sapna4lovely/status/782015834575081473
dhaara91,01-10-2016 06:04,0,0,"#follow and #retweet AAP Lawmaker Sarita Singh Receives Threat Calls, Files Complaint: AAP MLA ... http:// bit.ly/2dCy6ua #follower #rt",,,#follow #retweet #follower #rt,7.82E+17,https://twitter.com/dhaara91/status/782015832545112065
ranjan___,01-10-2016 00:25,0,0,Are mohatarma aap ke jitne follower hai utne ko to @DrKumarVishwas shahab daily block kr dete hai https:// twitter.com/DrKumarVishwas /status/780435828271091712 …,,@DrKumarVishwas,,7.82E+17,https://twitter.com/ranjan___/status/781930461610115072
wasima4u,30-09-2016 21:34,0,0,#follow and #retweet Give Names Of Officials Who Are Not Cooperating: Top Court To AAP : The Sup... http:// bit.ly/2dfHH88 #follower #rt,,,#follow #retweet #follower #rt,7.82E+17,https://twitter.com/wasima4u/status/781887561966850049
Sapna4lovely,30-09-2016 21:34,0,0,#follow and #retweet Give Names Of Officials Who Are Not Cooperating: Top Court To AAP : The Sup... http:// bit.ly/2dfHH88 #follower #rt,,,#follow #retweet #follower #rt,7.82E+17,https://twitter.com/Sapna4lovely/status/781887497886322690
dhaara91,30-09-2016 21:34,0,0,#follow and #retweet Give Names Of Officials Who Are Not Cooperating: Top Court To AAP : The Sup... http:// bit.ly/2dfHH88 #follower #rt,,,#follow #retweet #follower #rt,7.82E+17,https://twitter.com/dhaara91/status/781887494849650688
jyotsanaba,30-09-2016 21:34,0,1,#follow and #retweet Give Names Of Officials Who Are Not Cooperating: Top Court To AAP : The Sup... http:// bit.ly/2dfHH88 #follower #rt,,,#follow #retweet #follower #rt,7.82E+17,https://twitter.com/jyotsanaba/status/781887474075176960
Shabnoorkhan7,30-09-2016 19:47,1,2,@manojmuntashir Bhai apki ek follower apse bht naraz h aap unko ignore krte ho aisa manti h @iamAnjugupta plss reply her bhai plss,,@manojmuntashir @iamAnjugupta,,7.82E+17,https://twitter.com/Shabnoorkhan7/status/781860473599823872
4uChoudhary,30-09-2016 19:26,0,0,@BeingSalmanKhan dear salman dekho bhai padi lakdi lo mt hum apke follower hai to iska matlab ye nahi k apka jo marji hogi aap vo karogay,,@BeingSalmanKhan,,7.82E+17,https://twitter.com/4uChoudhary/status/781855155180503041
Dayweekaa,30-09-2016 15:44,0,0,@DharRenuka Yes. He's @ArvindKejriwal & AAP follower from Pakistan. @FarhanKVirk @rahulroushan @nirwamehta @AnkitLal,,@DharRenuka @ArvindKejriwal @FarhanKVirk @rahulroushan @nirwamehta @AnkitLal,,7.82E+17,https://twitter.com/Dayweekaa/status/781799339631009793
DharRenuka,30-09-2016 15:42,0,0,"@Dayweekaa @ArvindKejriwal @FarhanKVirk @rahulroushan @nirwamehta @AnkitLal Who's this Joker, another deluded AAP follower ?!!",,@Dayweekaa @ArvindKejriwal @FarhanKVirk @rahulroushan @nirwamehta @AnkitLal,,7.82E+17,https://twitter.com/DharRenuka/status/781798946083516416
ShakibMyPrince,29-09-2016 21:34,0,0,@HolaItsCute aap ke pas itne sare follower haina,,@HolaItsCute,,7.82E+17,https://twitter.com/ShakibMyPrince/status/781524994505314305
Hemant85g,29-09-2016 17:34,0,0,@benz_ravi @sardanarohit @BeingBhagatS galti teri nahi hai.Tu Ravish champu ka fan hai aur AAP ka follower hai.Apne ap hi buddhi fir jayegi.,,@benz_ravi @sardanarohit @BeingBhagatS,,7.81E+17,https://twitter.com/Hemant85g/status/781464587220635650
devershit,29-09-2016 12:43,0,0,@Dayweekaa @adeshksharma @ArvindKejriwal @ANI_news I m not AAP follower but also not BHAKT. Modi cannot be trusted.,,@Dayweekaa @adeshksharma @ArvindKejriwal @ANI_news,,7.81E+17,https://twitter.com/devershit/status/781391355205517312
dimpleinsan29,29-09-2016 11:58,0,1,@Gurmeetramrahim #8DaysToLionHeart Aap Ji ki best guidance se hi Aapke follower ek dam mast h Ji Thanks a lot Guru Ji,,@Gurmeetramrahim,#8DaysToLionHeart,7.81E+17,https://twitter.com/dimpleinsan29/status/781380202760810496
FM_101_PK,29-09-2016 08:28,0,0,Dear Follower Humara Maksad Hy Taza Taren News Malumat Nice_Info ISLamice_Info Sb Ap Tk Pohnchain Agr Aap Humen Bhejen Ye Number 03151381124,,,,7.81E+17,https://twitter.com/FM_101_PK/status/781327167544098816
eye_eman,28-09-2016 23:55,0,1,Acha mein aapne followers ko reply deti hon aap mere follower nahi https:// twitter.com/user09030707/s tatus/781197900412051456 …,,,,7.81E+17,https://twitter.com/eye_eman/status/781198152460361728
imnotirshad,28-09-2016 23:01,0,1,@RoflGandhi_ Bharat ka pata nahi magar aap Twitter k super star ban gaye ho. Hamare account ko to hacker kya follower bhi nahi milte,,@RoflGandhi_,,7.81E+17,https://twitter.com/imnotirshad/status/781184472314212352
FM_101_PK,28-09-2016 20:58,0,0,*Dear Follower Agar Aap Chahty Hain K Apne Elaiqay Ki Khabar Lakhon L0g0n Tak Jai To Aap Apne Elaiqy Ki TasdiqShuda News Bhejen 03151381124,,,,7.81E+17,https://twitter.com/FM_101_PK/status/781153741672099840
manishbansal457,28-09-2016 18:18,0,0,@arbindtiwariT don't mind sir aap naraj na ho I am a blind follower of yours,,@arbindtiwariT,,7.81E+17,https://twitter.com/manishbansal457/status/781113392195067904
Piyushweta,28-09-2016 16:59,0,0,@ArvindKejriwal Mr Kejriwal such comments should come from you. Please don' t forget you are an indian. coming from aap follower,,@ArvindKejriwal,,7.81E+17,https://twitter.com/Piyushweta/status/781093449076355072
AjNabi_DiL,28-09-2016 14:58,0,0,"Hi FrienD's I Am Riaz Kaladi Main @FaNaa_PoeTry Ka Follower Hn, Aap Dostn se DosTi Karna Chahta Hn, - Conntect me Riaz Kaladi 03003222133",,@FaNaa_PoeTry,,7.81E+17,https://twitter.com/AjNabi_DiL/status/781062960542343169
AjNabi_DiL,28-09-2016 12:39,0,0,"I Am RAJAA KHAN - Agr Aap DosTon Ka Zayada se Zayada Msg Show Karane Hon To, Send To All Follower Name & Number, Ke Sath - Owner 03128149863",,,,7.81E+17,https://twitter.com/AjNabi_DiL/status/781027995293257732
MehtaSaurabh52,28-09-2016 12:37,0,0,Haha follower se jyda typo queen ho aap https:// twitter.com/itz_anjela/sta tus/781027225512665088 …,,,,7.81E+17,https://twitter.com/MehtaSaurabh52/status/781027514202353664
Tusshyk,28-09-2016 10:26,0,0,"@ArvindKejriwal @TheTribuneIndia Mr Chf Minister, get my old post Ck I am AAP follower . Bt ur post lk ths mks followers lk me feel ashamed.",,@ArvindKejriwal @TheTribuneIndia,,7.81E+17,https://twitter.com/Tusshyk/status/780994606238408705
FM_101_PK,28-09-2016 09:04,0,0,Dear Follower Humara Maksad Hy Taza Taren News Malumat Nice_Info ISLamice_Info Sb Ap Tk Pohnchain Agr Aap Humen Bhejen Ye Number 03151381124,,,,7.81E+17,https://twitter.com/FM_101_PK/status/780973937752760320
adwait_damle,28-09-2016 07:59,0,1,@ArvindKejriwal 2day is bday of my frnd @Virendra2883 He's loyal follower of AAP . Cn u plz wish him ! It'll mean so much to him !,,@ArvindKejriwal @Virendra2883,,7.81E+17,https://twitter.com/adwait_damle/status/780957501646790657
Ahlsunatnews,28-09-2016 07:25,0,0,AAP K P00RE MSG NH ML RHE FOLLOWER RIAZ HUSSAIN,,,,7.81E+17,https://twitter.com/Ahlsunatnews/status/780949036316655616
manju2404,28-09-2016 00:33,0,0,@narendramodi Modiji me aap ki follower hu. take revenge. Inta ka jawab pattar se dijiye harami Pakistan ko. Hamare jawano ka hatya hui hi.,,@narendramodi,,7.81E+17,https://twitter.com/manju2404/status/780845417181294592
mantri_nilesh,27-09-2016 22:37,0,0,@BreakiNews @rudraganam Aap wale murkh twitter per apni baat kahne aata hai ya follower ka number dekhne?? Do u have a job other than twiter,,@BreakiNews @rudraganam,,7.81E+17,https://twitter.com/mantri_nilesh/status/780816114309705729
suryavoice,27-09-2016 21:04,1,0,@sardesairajdeep @SatyendarJain @IndiaToday state mchnry misuse been obvious for long! Always thot why nobody questions. Not AAP follower .,,@sardesairajdeep @SatyendarJain @IndiaToday,,7.81E+17,https://twitter.com/suryavoice/status/780792647791284225
yashyashya,27-09-2016 18:45,0,0,@rohangava9 bhai waise aapne aisa kya ukad liya ki aap jyada follower ecpect kar rhe ho asli rohan gavesker sahab kuch tp kiya hota thang ka,,@rohangava9,,7.81E+17,https://twitter.com/yashyashya/status/780757696857251841
anildatta24,27-09-2016 13:53,0,0,https:// twitter.com/Gr8roma/status /780634351859970048 … kya baat he Roomi ji aap ne in gadhon ka ye video dikha ke to apna ek aur follower bada liya https:// twitter.com/Gr8roma/status /780634351859970048 …,,,,7.81E+17,https://twitter.com/anildatta24/status/780684269316210688
me_puri_,27-09-2016 12:47,0,1,@CrazyyyBird @shahdisha111 Doc sahiba aap bhi follower list mein hi hai,,@CrazyyyBird @shahdisha111,,7.81E+17,https://twitter.com/me_puri_/status/780667606818709504
UchilSharath,27-09-2016 12:40,0,0,"@khushi2434 @prasant_p when did u quit AAP ? Realized what those AAPtards r? U were such a big follower of AK, can nvr imagine u quit!",,@khushi2434 @prasant_p,,7.81E+17,https://twitter.com/UchilSharath/status/780665893881729024
FM_101_PK,27-09-2016 10:43,0,0,Dear Follower Humara Maksad Hy Taza Taren News Malumat Nice_Info ISLamice_Info Sb Ap Tk Pohnchain Agr Aap Humen Bhejen Ye Number 03151381124,,,,7.81E+17,https://twitter.com/FM_101_PK/status/780636415256166400
umerbellal,27-09-2016 01:57,0,3,@bickylogy @najmaasad2 @Spahirre For sake of argument mi maan leta hoon aap larkian ho. Zalimo itnay follower shadi mi jahaiz mi lay jany,,@bickylogy @najmaasad2 @Spahirre,,7.81E+17,https://twitter.com/umerbellal/status/780503969735012352
Sapna4lovely,27-09-2016 01:13,0,0,#follow and #retweet Awaaz-E-Punjab To Look At Alliance Prospects With Congress Or AAP : Days af... http:// bit.ly/2dlY3xL #follower #rt,,,#follow #retweet #follower #rt,7.80E+17,https://twitter.com/Sapna4lovely/status/780493043673669632
dhaara91,27-09-2016 01:13,0,0,#follow and #retweet Awaaz-E-Punjab To Look At Alliance Prospects With Congress Or AAP : Days af... http:// bit.ly/2dlY3xL #follower #rt,,,#follow #retweet #follower #rt,7.80E+17,https://twitter.com/dhaara91/status/780493040754397184
jyotsanaba,27-09-2016 01:13,0,0,#follow and #retweet Awaaz-E-Punjab To Look At Alliance Prospects With Congress Or AAP : Days af... http:// bit.ly/2dlY3xL #follower #rt,,,#follow #retweet #follower #rt,7.80E+17,https://twitter.com/jyotsanaba/status/780493035167633408
AAP_Updates,26-09-2016 19:41,6,2,Must Watch EX BJP volunteer ashamed to be a follower of Narendra Modi in the past | Must Listen https:// youtu.be/xDuyjtlsA4k via @YouTube,,@YouTube,,7.80E+17,https://twitter.com/AAP_Updates/status/780409543016669184
YaSIr_here,26-09-2016 15:52,0,0,@teri_ashiquii @G_ Aap _Kon tmsy kisny ki bat mana apni new follower ko bola :/,,@teri_ashiquii @G_,,7.80E+17,https://twitter.com/YaSIr_here/status/780351923123843072
honeykhan9271,26-09-2016 15:04,0,0,@Miqbalkhan bachoo I know Aap aate hain yahan warna apko kese pta lga k malaika ji apki follower list mein add ho gayi hain,,@Miqbalkhan,,7.80E+17,https://twitter.com/honeykhan9271/status/780339708308099072
fahim74o86925,26-09-2016 03:31,0,0,"@zaini_qasim Aap tu hamesha dekhne me khubsoret lagte ho,that's true. @fahim74o86925 from Europe follower .",,@zaini_qasim @fahim74o86925,,7.80E+17,https://twitter.com/fahim74o86925/status/780165409064517632
AAPDelhiDiary__,25-09-2016 23:27,0,0,Shakeel*Saifi* Aap is now following me on Twitter! https:// twitter.com/AapShakeel . They have a Twitter Follower Count of 5,,,,7.80E+17,https://twitter.com/AAPDelhiDiary__/status/780103880138981378
Sapna4lovely,25-09-2016 19:58,0,0,"#follow and #retweet Punjab Only For Punjabis, AAP Will Unleash Anarchy: Amarinder Singh: Mount... http:// bit.ly/2dhtyt3 #follower #rt",,,#follow #retweet #follower #rt,7.80E+17,https://twitter.com/Sapna4lovely/status/780051319574761472
dhaara91,25-09-2016 19:58,0,0,"#follow and #retweet Punjab Only For Punjabis, AAP Will Unleash Anarchy: Amarinder Singh: Mount... http:// bit.ly/2dhtyt3 #follower #rt",,,#follow #retweet #follower #rt,7.80E+17,https://twitter.com/dhaara91/status/780051318207414272
jyotsanaba,25-09-2016 19:58,0,0,"#follow and #retweet Punjab Only For Punjabis, AAP Will Unleash Anarchy: Amarinder Singh: Mount... http:// bit.ly/2dhtyt3 #follower #rt",,,#follow #retweet #follower #rt,7.80E+17,https://twitter.com/jyotsanaba/status/780051313962856456
bhatt_z,25-09-2016 14:48,0,1,@BeingCR7Shamim bhai follower kaise b hon kam se km ek troll @ArvindKejriwal ko best cm to ni bata re @Rajendrahiwale @Asif_ AAP,,@BeingCR7Shamim @ArvindKejriwal @Rajendrahiwale @Asif_,,7.80E+17,https://twitter.com/bhatt_z/status/779973275728228352
deepakbhx,25-09-2016 11:51,0,0,@kk0000000000 'm no follower of AAP Don't admire any political figure However big it may be!,,@kk0000000000,,7.80E+17,https://twitter.com/deepakbhx/status/779928899224416256
PramodGoel9,25-09-2016 07:45,0,0,@shanmugam_18 aap .hee truth K follower hein Bali sare bekaar kya soch ?????,,@shanmugam_18,,7.80E+17,https://twitter.com/PramodGoel9/status/779866792546095104
MoziJen,25-09-2016 01:02,1,1,@Isha_world shayad Rab ne sun li pr hame aap ka follower bana diya,,@Isha_world,,7.80E+17,https://twitter.com/MoziJen/status/779765568249274368
harryshikha1,24-09-2016 20:52,0,0,@sardanarohit Sir jiske jyada follower ho uskik commnt lyk karte h kya aap ..,,@sardanarohit,,7.80E+17,https://twitter.com/harryshikha1/status/779702482792361984
AAP_kesath,24-09-2016 17:35,0,0,Just the one new follower today found welcome tracked by http:// unfollowspy.com,,,,7.80E+17,https://twitter.com/AAP_kesath/status/779652979162886144
Chal_Farzi,24-09-2016 16:27,0,1,"@hopeless_moron is retweet ke karan maine 2 follower kho diye, . aap bhi check karlo @lalit25792",,@hopeless_moron @lalit25792,,7.80E+17,https://twitter.com/Chal_Farzi/status/779635908618313728
AttarNewZ1,24-09-2016 08:03,0,0,-Salaam Dear Follower ! Aap Agar Hamari Service Se Mutma'in Hain To Please Aaj Lazmi Taur Pe Kisi Ek Ko Ye Service Follow Karwaen. JazakALLAH,,,,7.80E+17,https://twitter.com/AttarNewZ1/status/779509114938331136
kashifa_r,24-09-2016 00:46,1,6,Waisy Me v aap ki follower hon....,,,,7.79E+17,https://twitter.com/kashifa_r/status/779399161892446210
